class,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
squat,0.0,0.0,0.0,0.055627535121514554,-0.07165628105225896,0.13927694137194085,0.08716602514073345,-0.06828834021915609,0.13938619288822623,0.11783644558076434,-0.06453973327648564,0.1388824474030945,-0.058890909911310824,-0.07597697281765388,0.1334335851682757,-0.10665005026370321,-0.074927084030924,0.13278013310748094,-0.1491496900575162,-0.07228150599535237,0.13288229927438377,0.1592498556023048,-0.022350391787687166,1.0612584868922514,-0.2210261026299056,-0.0219837820970559,1.0279175754139813,0.05826214229352615,0.101681306159422,0.347127493985556,-0.08558050679665047,0.09545876948396301,0.33894871520154773,0.4336121827872796,0.44141489522482746,1.7047056915193968,-0.5610189926267457,0.4458227824995589,1.601316159049771,0.8260450006422995,0.8772998752462948,0.6865049871045752,-0.9355221053096299,0.8885751802701237,0.6705426091843776,1.0160226451586678,0.4401743876837419,-0.9703091137409076,-1.2324592127260432,0.45773874024336253,-1.0797960464735106,1.0675852467715308,0.35690056209050375,-1.3013814345853205,-1.248080465357421,0.35973893019717734,-1.4377040138244062,1.0132161611242156,0.29593930166163646,-1.265018507315575,-1.1874239892318308,0.2888628661057545,-1.4401203465235046,0.97607041702753,0.32063848676963047,-1.0171195029550142,-1.1609044978715861,0.32426801413074297,-1.138737010949814,0.21776295639976684,1.563027073836395,3.0765979875759006,-0.3549704043528668,1.5788548301183245,2.9446001356086624,0.3093833807055332,2.2459167042786223,2.9646093051146973,-0.4790441287069989,2.259360126213504,2.710649484321338,0.455758242241161,2.930835487360142,4.357241654464499,-0.5774920871016288,2.9057784921083307,4.1929074892810885,0.37515279350933023,3.0488188968006797,4.439896026245995,-0.5035304104940309,3.02357699678595,4.284437403962484,0.6718584271326096,3.2080582386587393,3.523350315060026,-0.8052449290114402,3.214864745259113,3.281939262277197
squat,0.0,0.0,0.0,0.01396215084078571,-0.04508245963397914,0.0929398349367696,0.021573782817093386,-0.04521537445502644,0.09299862002835475,0.02930920928038626,-0.045408976238269005,0.09272501000649153,-0.016018072970312207,-0.04915531554552493,0.015451056182507805,-0.0308900095520422,-0.0519665396532565,0.015346366850287783,-0.04692485356318899,-0.05462016784634141,0.015035756800191546,0.02106788523480472,-0.04320215796556327,0.6752198259765999,-0.08967700300780154,-0.05176265047898654,0.32387940134295895,0.009501745568098416,0.03824393806068027,0.2267487945168169,-0.02934257846472724,0.03130902622691458,0.12407985402537688,0.05532835530261427,0.18925877525571616,1.356910183175609,-0.27945680436202314,0.17095958138590786,0.4147933982853074,0.07086923164711761,0.37139054974604574,2.3009499753743894,-0.49008335526829233,0.42519792725255834,-0.158414842841637,0.1642858309663756,0.21719760031285568,2.8929934785372002,-0.527971211281562,0.1565246428011822,-0.9031144975360067,0.1937508207394625,0.14723383197347753,3.044856117781024,-0.555379068643825,0.08756151774871303,-1.0621202169967385,0.18335761654720814,0.12967420642500888,2.9825437478034376,-0.5346526556321988,0.06452606091908773,-1.0695816011948478,0.16854532954370424,0.1548539359188666,2.880939076815681,-0.5175306332213832,0.09073945708953901,-0.9217111612589687,-0.06597589146463852,0.8756004812142341,1.426258566699621,-0.2666048272655558,0.857928645299769,0.8466703277137418,-0.06017829825571727,1.3360229540365984,1.442207740084649,-0.3604686255241814,1.3523143776827815,1.1111913909768907,-0.08178596894913621,1.7768115520641792,1.98274739845661,-0.3842086389661875,1.7460197481945499,1.8794199784907522,-0.12080820433267105,1.860971228432058,2.0082500137108656,-0.3826687289126489,1.8040546382726756,1.934300356816022,0.11222195011734723,1.878790027075486,1.5750849343509055,-0.3594515569910942,1.880234584252527,1.4360200688911613
deadlift,0.0,0.0,0.0,0.011356684254536991,-0.03521686272639152,0.10510887895052444,0.018318955921375377,-0.02998079755294323,0.10506625205073536,0.02423092273117889,-0.024977808217826664,0.10511912404231925,-0.019626119865551336,-0.052830462372501615,0.03615474599578523,-0.037703401389410064,-0.061723110576355066,0.03597198087608869,-0.05820895261670442,-0.07151421674099902,0.03588782476491711,-0.011681600022886396,-0.006171112747791651,0.7494924051393822,-0.14076298755887265,-0.07377426569612536,0.4162170992555884,-0.016311649721865426,0.05686080830534925,0.24575130373274043,-0.057248841157077346,0.03990188831973372,0.15018728284764918,-0.07342492636072942,0.4078046897296163,1.3615343490403577,-0.4460802612009592,0.11130903470407368,0.48220600992800383,-0.20869489818497883,0.8068228411346824,1.706868791153378,-0.71626162663664,0.4469128578573546,0.4455425768297999,-0.3018785817603887,1.1548056166081504,1.2025237095695207,-0.8941665479649541,0.7787844946912267,0.08192615717360115,-0.3359330839382397,1.2505878945380844,1.0858972892758776,-0.9575920817858898,0.8666060618744987,-0.09542827341881013,-0.34422300973284364,1.2395367335567138,0.8682702489729167,-0.9153812059029028,0.8781171542982288,-0.20577138806210524,-0.34311434444219197,1.209591244980849,1.1002875269160484,-0.8872114112727585,0.8604462004328746,0.03573158711504639,-0.5118890595006607,1.0201916965549036,1.6354741767116798,-0.7415060816632331,0.8632056976129975,0.9673999734357511,-0.8632530811625484,1.5200511888077903,1.7539024067877167,-1.1474803759748675,1.3358263264785581,0.883458048714506,-1.1444180997425948,1.9969142918907714,2.3577314231621087,-1.5364388534518116,1.7827293051402535,1.373806979947538,-1.2285096302462541,2.055031587525526,2.380090695686025,-1.6306169512495545,1.838535051938806,1.3856632553552495,-1.0503822440675388,2.2416644123226717,1.881661125530784,-1.4919678371396645,2.007894834917985,0.709784213086394
squat,0.0,0.0,0.0,0.03922230439204185,-0.05691737056992906,-0.06630009819964185,0.05226534149630966,-0.05857834053364761,-0.06637102176384146,0.0671258251906861,-0.05967128657641072,-0.06661005596058935,0.029051127002980164,-0.054854051589595956,0.06155965673071899,0.03453668950090471,-0.05514924369383296,0.06158961164904562,0.041378876966599885,-0.05560534514722252,0.061002676794803166,0.16683243500301406,-0.03233503326139042,-0.16734203170448594,0.13566624870622754,-0.03716297940081896,0.39246603050222334,0.05114103356178336,0.04025190637266677,-0.03325089732485392,0.038735763900433505,0.043632878669452625,0.12863253130820146,0.42143393048780736,0.2845031606232903,-0.26226620264724726,0.2628420632589568,0.25444458012475096,0.7246203670188311,0.6965587810754007,0.7609811597583616,-0.9182862968288702,0.43800075525704457,0.6955355331683601,0.9749251774308414,0.4396639491465177,0.4058893853858263,-1.5736030858371757,0.4070670675384619,0.8686371997447128,0.832856352378482,0.3771154170211007,0.35822977899844943,-1.7440357994481186,0.39722333674145155,0.9404738140609277,0.8277861344905268,0.3899356379450076,0.27986063240255427,-1.6809661122588047,0.3856048224198281,0.921957317456039,0.7414678905530342,0.38472505554582287,0.3070096523492865,-1.561550921122161,0.39225142544909564,0.9023746678186683,0.7932413057239354,0.6462724006682175,1.0394264676562222,0.055053297182707954,0.5546180965069941,0.9564805121149501,0.7971348399565324,0.0772524030346837,0.9803381824599303,-0.3077990703484197,-0.001974543495110537,0.8974832414583819,1.0756762153954913,0.43253722021421276,1.5704912236854374,-0.22945394820217233,0.37646548606589253,1.1749346512176635,0.9530941539843641,0.5146837727835761,1.6432005851372216,-0.20960600086390468,0.47922150656387175,1.226677869410292,0.9493210445749387,0.19961364526000502,1.762025150005445,-0.2090398831650246,0.30569478272221356,1.3163293695777007,1.0844750944352741
bench,0.0,0.0,0.0,0.04495846449476399,-0.01912425067381211,0.22453635522553517,0.08405250106467776,-0.007584393896973115,0.22528441454804188,0.12099611511266414,0.004275049894802839,0.2239806433846611,-0.047736899683994756,-0.026447220656354832,0.2580436337683263,-0.07431483229756478,-0.018328817567950382,0.2576852300146717,-0.09984396887492143,-0.008319927690372849,0.2571427877937426,0.16847183891250786,0.07848099689973485,0.8917370625746853,-0.1581417498231776,0.10266928178694854,1.0670375471229998,0.08656802415780207,0.10593943700498218,0.20025605110468422,-0.04428183789270887,0.08885461530309026,0.24522865332537094,0.5088289094418794,0.6111733955780246,0.7061278195410643,-0.4520391525920452,0.5723626095871237,0.9804019347140761,1.1483109929227486,0.7820744430464446,-0.630481033639628,-1.0781204081101443,0.7245931777777944,-0.32574783904562926,0.9852162024361766,-0.12260694776187493,-1.8732740458546173,-0.9303635620680324,-0.09041212144224171,-1.7723405419701,0.9818186836696988,-0.27014825549123545,-2.150207975735763,-0.9532066547352146,-0.2760723346982683,-2.086034853530365,0.9339347020300521,-0.2964502544190334,-1.9344665881931173,-0.8844504290280667,-0.29200282348008527,-1.8349453687191946,0.9179236034074478,-0.24525978112542882,-1.8359270105572751,-0.852298263916481,-0.21815081568377961,-1.7408685998996198,0.28152180796577314,1.7752176932105104,-1.0753100777771791,-0.3712370883381931,1.7501924301456444,-1.115152599971642,0.6382506131439176,2.5928755522530094,-3.236920524767862,-0.8271133933668562,2.293695476579497,-3.15815032456241,0.42873621178695603,3.1043869091660126,-2.089366396242537,-0.7236558713521469,3.006569719718765,-2.3404271095413036,0.3104644612626253,3.1708659688784873,-1.9792863417541573,-0.6176819581383357,3.1324961807242633,-2.26284782672213,0.521002731612726,3.3263759934226673,-2.5832026193888056,-0.8533793038890093,3.281300954696611,-2.922401140483353
bench,0.0,0.0,0.0,-0.032596915950707475,0.038449564323772376,-0.09385539014198799,-0.034297707887452206,0.03616152684756804,-0.09396291397315665,-0.03652044749047719,0.03426977490836993,-0.09435259716965251,-0.03495206512990169,0.03628631833853302,-0.005047162830801444,-0.03767941218621819,0.032395725948122664,-0.004704639209379556,-0.040359236901498605,0.02925678463119901,-0.00502902453269607,-0.06868777598885697,-0.010342747792454095,-0.39304317111349657,-0.07456509244734519,-0.01670087425711957,0.004243708777925786,-0.0027439617373810196,-0.032884589358658706,-0.09390051822767416,0.0023741943922048598,-0.029507818676977392,0.020463265156521145,-0.04171438542954732,-0.05338536451566177,-0.7927357969666781,-0.06935882046556341,-0.25856332587511316,0.1855983940866241,0.21305607720534725,0.1344542702380548,-0.5797545175681429,0.14266856130103564,-0.11626953808953078,0.3616774465615857,0.19236180268415606,0.21533598872400037,0.11291612953580918,0.18245364851430673,0.017038972133803745,0.5031988330606488,0.18330179533371402,0.247708642756933,0.12591802438370356,0.17974226316032296,0.03463616853009849,0.5740840275883757,0.1621456109129714,0.21756482279518877,0.15941605098428602,0.17078397538565587,0.04659699761993681,0.5442037208215064,0.17375092935994438,0.19625580507461024,0.14885709467841587,0.1785948706987732,0.04423640695131099,0.49413635890166446,0.5089525188792507,-0.26726404981668395,-0.9251879890673088,0.5236401145998663,-0.37869603124831897,-0.38103179058683856,0.5785510550925749,-0.1361009374932531,-0.37043146082299006,0.6707035492552379,-0.21849335855179908,0.1411429490473926,1.0105784712813939,-0.3724831562748813,-0.06313622336434128,0.9930594872265296,-0.3985925834188358,0.3002995498155794,1.0751043784933767,-0.4458453167918781,-0.01626047637912108,1.0439213066033868,-0.45109192834864625,0.32110337965732705,1.1395604895342497,-0.34450751591546114,0.13772453283326136,1.097814688572384,-0.35540239350224284,0.39864300788756873
bench,0.0,0.0,0.0,-0.006746493748657787,-0.03694729874722638,0.17879367581775268,0.008678280119388846,-0.05458560158476503,0.17951931502894997,0.024258367128658923,-0.070482522334818,0.17815861482513184,-0.0503369130608239,0.035529211224505974,0.1361304480884694,-0.06405286232694311,0.06674867280429618,0.13616211879426537,-0.07782125828186046,0.09787210880411301,0.13591470724058724,0.07453269887482998,-0.05201698066188858,0.7208839180634389,-0.024699730084631576,0.17836637465515343,0.525539384762358,0.07321291722290027,-0.019416169578101293,0.16530816260700495,0.027143695109495082,0.06269887631275375,0.10253479679421908,0.46043467495451906,-0.13107136954462098,0.778082732924841,0.2017100918004247,0.5100329004733577,0.055554598499298564,0.769586876070837,-0.38373874019100107,1.0003268435351416,0.11766262612472268,0.8591563193263013,-1.3335135949022583,0.5093431125011215,-0.8423432283989826,1.2928653524878322,-0.32716649857306634,0.2952429338620201,-2.115419900467141,0.44425575824005875,-0.9759127832167898,1.3165474394538277,-0.3563377522676195,0.0890182462917913,-2.2941254683813694,0.4011808113354279,-0.9590473722834959,1.31468621541561,-0.3380623615122891,0.059710935245138645,-2.0240365492079184,0.4118462382192791,-0.9039625136925632,1.272207944608175,-0.2914328212719416,0.09426114161207956,-2.058622923520878,1.3249466373137424,0.21270476734173088,-1.0113046069195528,1.1802905619078206,0.6535303347784396,-1.5905611191723386,2.1650926788274236,-0.10055499763350131,-2.125438041465934,1.814620341273218,0.4021239649540319,-2.699604881273073,2.54043184111004,0.5902449169943444,-1.4570242960289717,2.4755180423167396,0.8270242346882944,-1.8666944558883625,2.501569604807566,0.7272131185925289,-1.3777826699335733,2.5067585332451783,0.8949120394386602,-1.7596255858402747,2.885055232717846,0.6442297886315715,-1.7117996846884844,2.8320759693310524,0.9512149533745059,-2.084576053458091
bench,0.0,0.0,0.0,-0.03653871790919405,-0.010050795970845844,0.07661610117608239,-0.030601472537756386,-0.01845919618408086,0.07629971995316998,-0.02573953252034729,-0.02551830354492733,0.07585679473682898,-0.05159792039269631,0.016620548916016838,-0.01008596831947252,-0.057074696852161565,0.02869417971971567,-0.010157268787068987,-0.06233049920829836,0.04005229960521677,-0.01028823056341686,-0.017341199754726432,-0.0035629419244094284,0.4796347197908312,-0.061057073281812285,0.08297666785215668,0.10603879029066215,0.05289139625704686,0.006157709730583132,0.160874903084518,0.03784510729284716,0.04242634818015351,0.04990104572552786,0.28446095721588244,-0.01254429459933115,0.7974626816519471,0.09337281550698184,0.2531119448337634,-0.14747757283428517,0.6178176809104031,0.1072945238461301,0.5323594297000386,0.2720124945229544,0.4810343711206315,-1.0185264574779316,0.49958302740882804,-0.06018702491880316,-0.09369920045948553,0.04455860809762282,0.21662819433896904,-1.5998478142036932,0.5743759223177229,-0.07429912271030016,-0.16715968779205365,-0.03316408398171947,0.1273318880207644,-1.7152171956526516,0.44295197791060004,-0.13004143322547587,-0.15747076771245255,-0.04384122811742078,0.10759221444899936,-1.6485446954935994,0.44331686978826085,-0.09099052606775335,-0.11129153418170099,-0.010966466438233055,0.126651209621738,-1.5808781941777064,0.8663381899732003,0.2827338589665305,-0.0021334705599039216,0.7584544868088915,0.46501090255762983,-0.7053104273518066,1.2944247531472002,-0.06564791435123173,-1.0202515167505515,1.0298564777153452,0.312427137284917,-1.7072763158125872,1.7820127353138744,0.5023545914891373,-1.2878014558234736,1.425348468596077,0.8466468571414559,-2.0383532086486613,1.7805195246871535,0.6115909008430241,-1.3214052366417084,1.4637281276221585,0.9562992876633947,-2.055831826939387,2.016193970594286,0.5420995153520078,-1.6738105907105802,1.7197343999269692,0.8920580973425023,-2.347553325425763
deadlift,0.0,0.0,0.0,0.04012234022309162,-0.053833642035413985,0.07492399149052503,0.06258330823514768,-0.054503513496463284,0.07428234845407974,0.07999543542028384,-0.05505433685843869,0.07397170851371246,-0.022797978239068734,-0.051824129468044634,0.12918609977603754,-0.0407055410026471,-0.050904529356147796,0.12948055100761477,-0.05690198779185233,-0.049968027825011044,0.129486659954328,0.12075412425933596,-0.02647138971350696,0.6177377097986737,-0.05302453749719253,-0.02126656711384283,0.8690200185190525,0.04781492955593637,0.062028208610473014,0.2082573533743896,-0.030347618218824115,0.06350901729375774,0.27999715820642684,0.2716259667095218,0.3617571119769353,0.7239161926476004,-0.1469026561390492,0.4038049412961448,1.631145916535669,0.323215003544886,0.8112340152299078,0.7807048594779226,-0.22186930844078823,0.8351317056931349,1.9762046044811847,0.3254826445648336,1.2290083867909531,0.27726869897274536,-0.2963438850847773,1.2002372840872544,1.3329548895963708,0.35678366573403436,1.3637955761767857,0.06486978517412767,-0.3491753798658321,1.3184274834110514,1.2019898136295541,0.31994875336888395,1.3644040272694227,-0.0875457881104891,-0.329471277689674,1.3205542113934807,0.968042226648666,0.2984898562493532,1.322636954959575,0.21140987532574723,-0.3049844811317354,1.2861471980837214,1.2214580595546927,0.15027092572516204,1.2290250845786361,1.1795483178851465,-0.09632739901074401,1.2320681545680483,1.7953123288165571,0.1644986626202533,1.860821720711559,1.2192064290659226,-0.042306085041510955,1.8415964581419388,1.9427677428173742,0.20632051181896296,2.472906007590261,2.1231965021501362,-0.03653027955571779,2.42923986737883,2.8995064835467894,0.20961465951828873,2.553506635998268,2.156962381502343,0.01759325745518316,2.512899856300818,2.945800896265805,0.13092959316799074,2.7038463891897324,1.3822951595117368,-0.188872749111333,2.6181138382795055,2.293672921852944
squat,0.0,0.0,0.0,0.032685864565018194,-0.05091563095831915,-0.022908357548167013,0.04670285756397913,-0.053599254513910635,-0.02327424612300424,0.06105937649657223,-0.054644506019625234,-0.023690177056589132,0.007624557985104384,-0.04388201607208578,0.0716687453805932,0.003544492104677166,-0.04256155103473484,0.07193602679009704,-0.00035850081402755076,-0.04082550501036368,0.0718326759046648,0.11632278245729037,-0.037028040422382474,0.09702544574403926,0.039639380570894,-0.02560897295362076,0.5160287692160258,0.034980580838407556,0.035176900861186855,0.061850683445192046,0.005209071263952594,0.03947471127074144,0.18243740926116736,0.2512536235442889,0.1723212706185715,0.028130960079286806,0.1067515106158841,0.21280861059861006,1.0168067990986125,0.462838626538058,0.39825742669760883,-0.560740066299367,0.18589293717251534,0.5068887724929915,1.2420427898676505,0.40299185377101543,0.26344261233827393,-1.0993709752383676,0.21332252657030226,0.5910824942526036,0.853120343314393,0.38745920331752154,0.21235391336225018,-1.2600670598615873,0.23162255445719843,0.6173844002872205,0.8248765837924279,0.36506324530593315,0.17379578991028005,-1.1857530295157097,0.20627320297161042,0.6038435679139191,0.6923079403413724,0.3592322023477089,0.19201968497788488,-1.0806158612855954,0.20029362713816,0.5949123094563409,0.786329250359535,0.2737570540341822,0.7989025388059541,0.09396341330318572,0.21076045112150582,0.8110489507679045,0.8332186877669102,0.2623232888097044,1.303845725048241,-0.0033207984839504308,0.26589165504668233,1.292276025024865,0.7624776896122061,0.25584927736332835,1.7836258869091501,0.19255626971037731,0.29726024297638326,1.7699092258285785,0.8966884573179706,0.28753157294677917,1.868964322764746,0.19295275916814728,0.3551501145537969,1.8640558944827958,0.8853474668160818,0.01806805219747226,1.8705695665398343,-0.21644980460399074,0.11219527937587469,1.854592872778727,0.547475283441162
